VID_SPY_SELF_DESTRUCT			sounds\vemail\spy\Sp_SDT_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_SPY_BUILT					sounds\vemail\spy\Sp_SPY_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_SPY_DESTROYED				sounds\vemail\spy\Sp_DES_1.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_SPY_NEAR_DEATH				sounds\vemail\spy\Sp_BAD_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_SPY_CHANGED_RACE			sounds\vemail\spy\Sp_TRE_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_SPY_VIRUS_INFECTED			sounds\vemail\spy\Sp_TRE_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_SPY_DAMAGED					sounds\vemail\spy\Sp_DAM_1.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_SPY_TASKED0					sounds\vemail\spy\Sp_TAS_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_SPY_MOVING0					sounds\vemail\spy\Sp_MOV_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_SPY_MOVING1					sounds\vemail\spy\Sp_MOV_2.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_SPY_SELECTED0				sounds\vemail\spy\Sp_SEL_1.wav VM_SELECTION_AFFIRMATION 10 NO_PRELOAD
VID_SPY_RECYCLE					sounds\vemail\spy\Sp_MOV_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_SPY_NO_MORE_MINES			sounds\vemail\spy\Sp_NOM_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_SPY_RESEARCH_DOWNLOADED		sounds\vemail\spy\Sp_DOW_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_SPY_NEW_DOWNLOAD			sounds\vemail\spy\Sp_NEW_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_SPY_TASKED_LAY_MINE			sounds\vemail\spy\Sp_TAS_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_SPY_TASKED_INFLITRATE		sounds\vemail\spy\Sp_LAB_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD

VID_DOZER_SELF_DESTRUCT				sounds\vemail\Construc\Cs_sdt_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_DOZER_BUILT						sounds\vemail\Construc\Cs_doz_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_DOZER_DESTROYED					sounds\vemail\Construc\Cs_des_1.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_DOZER_NEAR_DEATH				sounds\vemail\Construc\Cs_bad_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_DOZER_CHANGED_RACE0				sounds\vemail\Construc\Cs_tre_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_DOZER_CHANGED_RACE1				sounds\vemail\Construc\Cs_tre_2.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_DOZER_VIRUS_INFECTED			sounds\vemail\Construc\Cs_tre_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_DOZER_DAMAGED					sounds\vemail\Construc\Cs_dam_1.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_DOZER_TASKED0					sounds\vemail\Construc\Cs_TAS_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_DOZER_TASKED1					sounds\vemail\Construc\Cs_TAS_2.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_DOZER_TASKED2					sounds\vemail\Construc\Cs_TAS_3.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_DOZER_MOVING0					sounds\vemail\Construc\Cs_mov_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_DOZER_MOVING1					sounds\vemail\Construc\Cs_mov_2.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_DOZER_MOVING2					sounds\vemail\Construc\Cs_mov_3.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_DOZER_SELECTED0					sounds\vemail\Construc\Cs_sel_1.wav VM_SELECTION_AFFIRMATION 10 NO_PRELOAD
VID_DOZER_SELECTED1					sounds\vemail\Construc\Cs_sel_2.wav VM_SELECTION_AFFIRMATION 10 NO_PRELOAD
VID_DOZER_RECYCLE					sounds\vemail\Construc\Cs_mov_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD

VID_DOZER_BUILDING_COMPLETE			sounds\vemail\Construc\Cs_don_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_DOZER_AWAITING_NEW_JOB			sounds\vemail\Construc\Cs_com_1.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_DOZER_MOVING_TO_NEXT			sounds\vemail\Construc\Cs_nex_1.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_DOZER_MOVE_TO_SITE				sounds\vemail\Construc\Cs_con_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_DOZER_BUILDING_CAPTURED			sounds\vemail\Construc\Cs_cap_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_DOZER_BUILDING_DECONSTRUCTED	sounds\vemail\Construc\Cs_dec_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_DOZER_BUILDING_REPAIRED			sounds\vemail\Construc\Cs_rep_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD

VID_BUILDER_BUILT					sounds\vemail\Construc\Cs_bld_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD

VID_BEHEMOTH_BUILT					sounds\vemail\Construc\Cs_mek_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD

VID_TITAN_BUILT						sounds\vemail\Construc\Cs_tit_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD


VID_RESOURCE_CARRIER_ALTERNATIVE_DESTINATION	sounds\vemail\Transprt\Tr_ALT_1.wav VM_WAIT_UNTIL_NOTHING_PLAYING 10 NO_PRELOAD
VID_RESOURCE_CARRIER_NEAR_DEATH					sounds\vemail\Transprt\Tr_BAD_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_DAMAGED					sounds\vemail\Transprt\Tr_DAM_1.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_ROUTE_FAILURE0				sounds\vemail\Transprt\Tr_LOS_1.wav VM_WAIT_UNTIL_NOTHING_PLAYING 10 NO_PRELOAD
VID_RESOURCE_CARRIER_ROUTE_FAILURE1				sounds\vemail\Transprt\Tr_LOS_2.wav VM_WAIT_UNTIL_NOTHING_PLAYING 10 NO_PRELOAD
VID_RESOURCE_CARRIER_MOVING0					sounds\vemail\Transprt\Tr_MOV_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_MOVING1					sounds\vemail\Transprt\Tr_MOV_2.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_MOVING2					sounds\vemail\Transprt\Tr_MOV_3.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_SCAVENGER_BUILT			sounds\vemail\Transprt\Tr_SCA_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_SCAVENGING					sounds\vemail\Transprt\Tr_SCV_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_SELF_DESTRUCT				sounds\vemail\Transprt\Tr_SDT_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_SELECTED0					sounds\vemail\Transprt\Tr_SEL_1.wav VM_SELECTION_AFFIRMATION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_SELECTED1					sounds\vemail\Transprt\Tr_SEL_2.wav VM_SELECTION_AFFIRMATION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_TASKED0					sounds\vemail\Transprt\Tr_TAS_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_TASKED1					sounds\vemail\Transprt\Tr_TAS_2.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_BUILT						sounds\vemail\Transprt\Tr_TNS_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_TRANSPORTING				sounds\vemail\Transprt\Tr_TRA_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_CHANGED_RACE0				sounds\vemail\Transprt\Tr_TRE_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_RESOURCE_CARRIER_CHANGED_RACE1				sounds\vemail\Transprt\Tr_TRE_2.wav VM_FULL_FUNCTION 10 NO_PRELOAD

VID_APC_SELF_DESTRUCT					sounds\vemail\Apc\Ap_sdt_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_APC_BUILT							sounds\vemail\Apc\Ap_apc_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_APC_DESTROYED						sounds\vemail\Apc\Ap_des_1.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_APC_NEAR_DEATH						sounds\vemail\Apc\Ap_bad_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_APC_CHANGED_RACE0					sounds\vemail\Apc\Ap_tre_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_APC_CHANGED_RACE1					sounds\vemail\Apc\Ap_tre_2.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_APC_VIRUS_INFECTED					sounds\vemail\Apc\Ap_tre_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_APC_DAMAGED							sounds\vemail\Apc\Ap_dam_1.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_APC_TASKED0							sounds\vemail\Apc\Ap_tas_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_APC_TASKED1							sounds\vemail\Apc\Ap_tas_2.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_APC_TASKED2							sounds\vemail\Apc\Ap_tas_3.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_APC_MOVING0							sounds\vemail\Apc\Ap_mov_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_APC_MOVING1							sounds\vemail\Apc\Ap_mov_2.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_APC_MOVING2							sounds\vemail\Apc\Ap_mov_3.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_APC_SELECTED0						sounds\vemail\Apc\Ap_sel_1.wav VM_SELECTION_AFFIRMATION 10 NO_PRELOAD
VID_APC_SELECTED1						sounds\vemail\Apc\Ap_sel_2.wav VM_SELECTION_AFFIRMATION 10 NO_PRELOAD
VID_APC_RECYCLE							sounds\vemail\Apc\Ap_mov_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD

VID_APC_DEPLOYMENT_COMPLETE				sounds\vemail\Apc\Ap_dep_1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_APC_UNIT_BOARDED					sounds\vemail\Apc\Ap_new_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD
VID_APC_MOVING_TO_DEPLOY_POINT			sounds\vemail\Apc\Ap_zon_1.wav VM_TASK_AFFIRMATION 10 NO_PRELOAD


VID_POD_NIGHTFALL_APPROACHING			sounds\vemail\Pod\Pod01.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_DAYBREAK_APPROACHING			sounds\vemail\Pod\Pod02.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_BEACON_DESTROYED				sounds\vemail\Pod\Pod03.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_UPLINK_DESTROYED				sounds\vemail\Pod\Pod04.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_POD_ATTACKED					sounds\vemail\Pod\Pod05.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_POD_CRITICAL_DAMAGE				sounds\vemail\Pod\Pod06.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_ION_CANNON_ACQUIRED				sounds\vemail\Pod\Pod07.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_ION_CANNON_CHARGED				sounds\vemail\Pod\Pod08.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_BUILDING_DESTROYED				sounds\vemail\Pod\Pod09.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_BUILDING_CRITICAL				sounds\vemail\Pod\Pod10.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_CONSTRUCTION_ATTACKED			sounds\vemail\Pod\Pod11.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_POD_MINERALS_EXHAUSTED				sounds\vemail\Pod\Pod12.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_MINE_INOPERABLE					sounds\vemail\Pod\Pod13.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_NO_BMUS_LEFT					sounds\vemail\Pod\Pod14.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_POD_BMUS_LOW						sounds\vemail\Pod\Pod15.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_POD_NEED_FURTHER_SMELTERS			sounds\vemail\Pod\Pod16.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_POD_NEED_AT_LEAST_ONE_SMELTER		sounds\vemail\Pod\Pod17.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_POD_ENEMY_NUKE_LAUNCH				sounds\vemail\Pod\Pod18.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_ENEMY_ION_CANNON				sounds\vemail\Pod\Pod19.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_NUKE_READY						sounds\vemail\Pod\Pod20.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_NO_TECHNICIANS					sounds\vemail\Pod\Pod21.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_POD_POD_DESTROYED					sounds\vemail\Pod\Pod22.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_MINE_SWITCHED_SOURCE			sounds\vemail\Pod\Pod23.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_ENEMY_NUKE_ONLINE				sounds\vemail\Pod\Pod24.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_ENEMY_ION_CANNON_ONLINE			sounds\vemail\Pod\Pod25.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_REINFORCEMENTS_ONLINE			sounds\vemail\Pod\Pod26.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_TURRET_ATTACKED					sounds\vemail\Pod\Pod27.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_POD_INSUFFICIENT_CASH_FOR_NUKE		sounds\vemail\Pod\Pod28.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_POD_NEW_CONSTRUCTIONS				sounds\vemail\Pod\Pod29.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_POD_INSUFFICIENT_BMUS				sounds\vemail\Pod\Pod30.wav VM_SELECTION_AFFIRMATION 10 NO_PRELOAD

VID_INTERFERENCE_0						sounds\vemail\Interfer\Buzz.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_INTERFERENCE_1						sounds\vemail\Interfer\Cshh.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_INTERFERENCE_2						sounds\vemail\Interfer\Saw.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_INTERFERENCE_3						sounds\vemail\Interfer\Stutter1.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_INTERFERENCE_4						sounds\vemail\Interfer\Stutter2.wav VM_PART_FUNCTION 10 NO_PRELOAD
VID_INTERFERENCE_5						sounds\vemail\Interfer\Shhh.wav VM_PART_FUNCTION 10 NO_PRELOAD

VID_1O1A			sounds\vemail\campaign\v1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_1O1B			sounds\vemail\campaign\v2.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_1O1C			sounds\vemail\campaign\v3.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_1O1D			sounds\vemail\campaign\v4.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_1O1E			sounds\vemail\campaign\v5.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_1O1F			sounds\vemail\campaign\v6.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_1O1G			sounds\vemail\campaign\v7.wav VM_FULL_FUNCTION 10 NO_PRELOAD

VID_RESFAC_01		sounds\vemail\campaign\resfac1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_RESFAC_02		sounds\vemail\campaign\resfac2.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_RESFAC_03		sounds\vemail\campaign\resfac3.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_RESFAC_04		sounds\vemail\campaign\resfac4.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_RESFAC_05		sounds\vemail\campaign\resfac5.wav VM_FULL_FUNCTION 10 NO_PRELOAD

VID_5O1_01			sounds\vemail\campaign\PCS4.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_5O1_02			sounds\vemail\campaign\PCS5.wav VM_FULL_FUNCTION 10 NO_PRELOAD

VID_GUNS_01			sounds\vemail\campaign\guns1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_GUNS_02			sounds\vemail\campaign\guns2.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_GUNS_03			sounds\vemail\campaign\guns3.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_GUNS_04			sounds\vemail\campaign\guns4.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_GUNS_05			sounds\vemail\campaign\guns5.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_GUNS_06			sounds\vemail\campaign\guns6.wav VM_FULL_FUNCTION 10 NO_PRELOAD

VID_PCS_01			sounds\vemail\campaign\PCS1.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_02			sounds\vemail\campaign\PCS2.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_03			sounds\vemail\campaign\PCS3.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_04			sounds\vemail\campaign\PCS4.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_05			sounds\vemail\campaign\PCS5.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_06			sounds\vemail\campaign\PCS6.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_07			sounds\vemail\campaign\PCS7.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_08			sounds\vemail\campaign\PCS8.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_09			sounds\vemail\campaign\PCS9.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_10			sounds\vemail\campaign\PCS10.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_11			sounds\vemail\campaign\PCS11.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_12			sounds\vemail\campaign\PCS12.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_13			sounds\vemail\campaign\PCS13.wav VM_FULL_FUNCTION 10 NO_PRELOAD
VID_PCS_14			sounds\vemail\campaign\PCS14.wav VM_FULL_FUNCTION 10 NO_PRELOAD


	
	
	
	
	
		
	
	
	
	
	



		
		
		
		
		
		


	
	
	
	

	
		


